time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2600000000000007,-0.0536381433143,-0.0827007581035,11.8146429464,0.000804842828535,0.0211481950535,0.0,-0.145000332864,-0.160449944423,2.87124744307,0.127525662148,0.0572617179042,0.0,448.22400893095556,449.77437028223255,449.4683651517536,451.68056065662375
1.3200000000000007,-0.0628465567439,-0.0922771930073,11.9925854757,0.00829710500084,0.0243307251189,0.0,-0.162319042895,-0.157895294562,3.05967574365,0.11895552314,0.0428839542507,0.0,472.5193893536067,471.41133698127646,471.83733981563864,471.18840612331553
1.3800000000000008,-0.0731133617798,-0.101547890486,12.1797567651,0.0150120267803,0.0270074418096,0.0,-0.180175426922,-0.150399725695,3.17903005787,0.0916278068625,0.0478605345182,0.0,451.7327865640377,452.13501282311677,452.9688555625817,450.7763609585898
1.4400000000000008,-0.084512445133,-0.110231307591,12.3741921782,0.0203097383544,0.0298335032214,0.0,-0.200084933317,-0.138484223395,3.30178658087,0.0806264423005,0.0455375364092,0.0,453.7392795488341,453.5540249495224,454.12278235799226,453.24571553031507
1.5000000000000009,-0.0971099160903,-0.118128574226,12.57414234,0.025018067531,0.0325441902921,0.0,-0.220087712362,-0.124302501599,3.36302209454,0.0737751818772,0.044449643808,0.0,435.35904699703985,435.2692372235947,435.1978736254723,434.6290636772476
1.560000000000001,-0.11106761834,-0.125001938196,12.7809664908,0.029260863384,0.0361061581531,0.0,-0.24551274329,-0.104336751948,3.5305875756,0.0637565334839,0.0791534806153,0.0,466.65682487731306,469.3600657298783,469.19138745392956,468.41642015399344
1.620000000000001,-0.126619926495,-0.130599194287,12.9973187893,0.0327651002824,0.0404176084956,0.0,-0.273383442487,-0.0818487901707,3.68064974401,0.0446674639083,0.0503729516182,0.0,466.0037420021116,463.75199038391,464.37723564887204,462.879519787267
1.680000000000001,-0.143836596903,-0.134852952278,13.2203014983,0.0351413866243,0.0440097820795,0.0,-0.300824412789,-0.0597010412655,3.75184873751,0.0268313228109,0.0741462536991,0.0,438.92026632394294,440.8913948044619,442.7110987499098,441.2417711011119
1.740000000000001,-0.162925804149,-0.137615766112,13.4509013604,0.0368009063793,0.0482638313351,0.0,-0.335953292165,-0.0322277701339,3.93416645385,0.0292637936765,0.0634625632388,0.0,476.4195541268592,475.6054057569114,474.719701592707,474.90646270992534
1.8000000000000012,-0.183937427077,-0.138904289763,13.6866899986,0.0387984679096,0.0524526771157,0.0,-0.364781710875,-0.0105597735166,3.92545278201,0.040328712233,0.0801818420656,0.0,415.35562945729197,416.8234455377135,417.13391284244057,418.0996444732464
1.8600000000000012,-0.206907790435,-0.138743621864,13.9248151909,0.041062496422,0.0568519798179,0.0,-0.401347696261,0.0161376795996,4.01170896931,0.0319619950271,0.0538195837582,0.0,448.73814495260353,446.59682584490736,447.9431629360667,447.26287717228746
1.9200000000000013,-0.232137896659,-0.136950081879,14.1677964548,0.0428817514201,0.0604315302863,0.0,-0.439978265885,0.0438195225245,4.08735881979,0.0268189393666,0.0693292932938,0.0,445.23963485959405,446.5092763820498,444.3909197242673,443.9694079030005
1.9800000000000013,-0.25955485272,-0.133605224457,14.4119562742,0.0440154360595,0.0645588188069,0.0,-0.474268454699,0.0678003099743,4.05139008243,-0.00584189294398,0.0676838529174,0.0,409.5067346548041,409.36434735507123,410.1802025602219,407.2690920468652
2.0400000000000014,-0.289425196196,-0.128588595388,14.6589566716,0.0438753252275,0.0683561854652,0.0,-0.521800282196,0.0993738978418,4.18144411595,0.00388953985332,0.0526123578772,0.0,463.49341979935673,462.3100094026068,461.3370643928013,462.104912698904
2.1000000000000014,-0.322241179739,-0.121669039714,14.9139704136,0.0437281390274,0.0712071969383,0.0,-0.57235791665,0.131264190331,4.31846245607,-0.0198261769174,0.0346370972894,0.0,466.3420426904864,464.9369439875744,466.2164054540996,464.3596321283429
2.1600000000000015,-0.358072913561,-0.112891554271,15.1761349899,0.0423700224535,0.0736042563087,0.0,-0.622237989039,0.161171301158,4.41993715163,-0.0289458916776,0.0488847202352,0.0,455.084091692014,456.2239610701851,456.2293585306588,455.5005324649988
2.2200000000000015,-0.396893395055,-0.10238264773,15.443607492,0.0405389617584,0.0769263876748,0.0,-0.672068273476,0.188936209455,4.49547930411,-0.0338620737048,0.0659155876342,0.0,448.10704740576296,449.49147784459615,448.58744824156923,448.18771637123126
2.2800000000000016,-0.438720650626,-0.0902731348686,15.7149227657,0.0385283645112,0.0809213741917,0.0,-0.722536882257,0.214511493034,4.54810754293,-0.0328149949094,0.0678851668424,0.0,442.2464891511838,442.4120301002809,441.79721564887024,441.88309596945106
2.3400000000000016,-0.483730758598,-0.0766323600306,15.9903239419,0.0362817825206,0.0852132305211,0.0,-0.778191742738,0.239957569564,4.63154130794,-0.0488352195739,0.0779711274474,0.0,452.1343394815103,452.9500901757895,452.7134306450482,451.42171163234514
2.4000000000000017,-0.531975917064,-0.0615943630253,16.2684821153,0.0332368469557,0.0896710117972,0.0,-0.830384860157,0.261040202238,4.64030784771,-0.0548793059451,0.065695741208,0.0,429.99250273180576,428.9556784002766,429.4642340950167,428.94945782442244
2.4600000000000017,-0.583783241952,-0.0452206526393,16.5510368652,0.0303272648838,0.0940260126118,0.0,-0.8969260063,0.284396940648,4.77755305836,-0.0380769732801,0.0836621396614,0.0,468.59050517249693,469.9889078332116,469.4778147897619,470.77845793770814
2.520000000000002,-0.639265392248,-0.02763712645,16.8374359229,0.027962934868,0.099098707921,0.0,-0.95291889673,0.301518073564,4.76904852542,-0.0422037568964,0.0862533864159,0.0,424.64973333260934,424.878201546414,425.90397971820937,425.54996706359736
2.580000000000002,-0.698521241136,-0.00897991339993,17.1265457276,0.0255722098525,0.10410676174,0.0,-1.02275553606,0.3201230418,4.86744141728,-0.0355039606779,0.0772197559234,0.0,460.0116310437719,459.3010505780033,458.7574754291054,459.28845376736626
2.640000000000002,-0.761868357353,0.0106967841253,17.4196362895,0.0233803926336,0.108433452101,0.0,-1.08921944927,0.335559549812,4.90201476978,-0.0386657575901,0.0591936910516,0.0,440.71713380727425,439.2284614728554,440.9961613857686,440.73425732255123
2.700000000000002,-0.829157869039,0.031231071555,17.71364774,0.0209732804351,0.112826353112,0.0,-1.15412376231,0.348708299596,4.89830752272,-0.0431941776044,0.0921790006083,0.0,428.1510076176608,430.9526810058958,427.6271510158748,427.24027001958615
2.760000000000002,-0.900411109098,0.0525078285419,18.0072968863,0.0183664141312,0.118389002465,0.0,-1.22146954521,0.360289649891,4.88993525609,-0.0439596923729,0.093753047919,0.0,427.1879387664418,427.3297874978534,427.0076923998557,426.9412366466248
2.820000000000002,-0.9760295812,0.0744669032565,18.3023083673,0.0158897506372,0.123509343578,0.0,-1.29964419191,0.371427998199,4.94343380161,-0.0363923796887,0.0576858681875,0.0,448.597437309624,445.66418163328035,447.0043375667575,447.61976170165536
2.880000000000002,-1.05626112149,0.0970260818429,18.5991518392,0.0134668702962,0.12686291413,0.0,-1.37504694882,0.380338147398,4.95122802434,-0.0498706844078,0.0520429622534,0.0,433.7072881422383,433.23520974943557,433.67014447025934,432.5354184673173
2.940000000000002,-1.14238620989,0.120206123405,18.9066490076,0.0111245156835,0.129414695202,0.0,-1.49601562764,0.391944923355,5.29699537345,-0.0232752499067,0.00531074778587,0.0,533.8355604977413,530.6373634751669,531.6094885638129,533.4282904548576
